#  Analytical solution of Radius vs. Time for a collapsing hom sphere
#  nemoinp 0:pi:0.001 | tabmath - - "(%1+sin(%1))/(2*pi*sqrt(8/3)),0.5*(1+cos(%1))" all > iau25-tr.tab

#  Time    Radius
0.300873 0.115843 
0.300895 0.115523 
0.300918 0.115203 
0.30094 0.114884 
0.300962 0.114566 
0.300985 0.114247 
0.301007 0.113929 
0.301029 0.113612 
0.301051 0.113295 
0.301073 0.112978 
0.301095 0.112662 
0.301117 0.112346 
0.301139 0.11203 
0.301161 0.111715 
0.301183 0.1114 
0.301204 0.111086 
0.301226 0.110772 
0.301247 0.110458 
0.301269 0.110145 
0.30129 0.109832 
0.301312 0.109519 
0.301333 0.109207 
0.301354 0.108895 
0.301376 0.108584 
0.301397 0.108273 
0.301418 0.107963 
0.301439 0.107653 
0.30146 0.107343 
0.301481 0.107033 
0.301501 0.106725 
0.301522 0.106416 
0.301543 0.106108 
0.301564 0.1058 
0.301584 0.105493 
0.301605 0.105186 
0.301625 0.104879 
0.301646 0.104573 
0.301666 0.104267 
0.301686 0.103962 
0.301707 0.103657 
0.301727 0.103352 
0.301747 0.103048 
0.301767 0.102744 
0.301787 0.102441 
0.301807 0.102138 
0.301827 0.101835 
0.301847 0.101533 
0.301866 0.101231 
0.301886 0.100929 
0.301906 0.100628 
0.301925 0.100328 
0.301945 0.100027 
0.301964 0.0997276 
0.301984 0.0994282 
0.302003 0.0991292 
0.302022 0.0988305 
0.302041 0.0985323 
0.302061 0.0982345 
0.30208 0.097937 
0.302099 0.09764 
0.302118 0.0973434 
0.302137 0.0970471 
0.302156 0.0967513 
0.302175 0.0964559 
0.302193 0.0961609 
0.302212 0.0958663 
0.302231 0.0955721 
0.302249 0.0952783 
0.302268 0.0949849 
0.302286 0.0946919 
0.302305 0.0943993 
0.302323 0.0941071 
0.302341 0.0938153 
0.30236 0.093524 
0.302378 0.093233 
0.302396 0.0929425 
0.302414 0.0926523 
0.302432 0.0923626 
0.30245 0.0920732 
0.302468 0.0917843 
0.302486 0.0914958 
0.302504 0.0912077 
0.302521 0.09092 
0.302539 0.0906327 
0.302557 0.0903458 
0.302574 0.0900593 
0.302592 0.0897733 
0.302609 0.0894876 
0.302627 0.0892024 
0.302644 0.0889176 
0.302661 0.0886331 
0.302679 0.0883491 
0.302696 0.0880655 
0.302713 0.0877824 
0.30273 0.0874996 
0.302747 0.0872172 
0.302764 0.0869353 
0.302781 0.0866537 
0.302798 0.0863726 
0.302815 0.0860919 
0.302831 0.0858116 
0.302848 0.0855317 
0.302865 0.0852523 
0.302881 0.0849732 
0.302898 0.0846946 
0.302914 0.0844164 
0.302931 0.0841386 
0.302947 0.0838612 
0.302964 0.0835842 
0.30298 0.0833077 
0.302996 0.0830315 
0.303012 0.0827558 
0.303028 0.0824805 
0.303044 0.0822056 
0.30306 0.0819311 
0.303076 0.0816571 
0.303092 0.0813835 
0.303108 0.0811102 
0.303124 0.0808375 
0.303139 0.0805651 
0.303155 0.0802931 
0.303171 0.0800216 
0.303186 0.0797505 
0.303202 0.0794798 
0.303217 0.0792095 
0.303233 0.0789396 
0.303248 0.0786702 
0.303263 0.0784012 
0.303279 0.0781326 
0.303294 0.0778644 
0.303309 0.0775967 
0.303324 0.0773294 
0.303339 0.0770625 
0.303354 0.076796 
0.303369 0.0765299 
0.303384 0.0762643 
0.303399 0.0759991 
0.303414 0.0757343 
0.303428 0.0754699 
0.303443 0.075206 
0.303458 0.0749425 
0.303472 0.0746794 
0.303487 0.0744167 
0.303501 0.0741545 
0.303516 0.0738927 
0.30353 0.0736313 
0.303544 0.0733704 
0.303559 0.0731098 
0.303573 0.0728497 
0.303587 0.0725901 
0.303601 0.0723308 
0.303615 0.072072 
0.303629 0.0718136 
0.303643 0.0715556 
0.303657 0.0712981 
0.303671 0.071041 
0.303685 0.0707843 
0.303699 0.0705281 
0.303712 0.0702722 
0.303726 0.0700168 
0.30374 0.0697619 
0.303753 0.0695073 
0.303767 0.0692533 
0.30378 0.0689996 
0.303794 0.0687463 
0.303807 0.0684935 
0.30382 0.0682412 
0.303834 0.0679892 
0.303847 0.0677377 
0.30386 0.0674866 
0.303873 0.067236 
0.303886 0.0669858 
0.303899 0.066736 
0.303912 0.0664866 
0.303925 0.0662377 
0.303938 0.0659892 
0.303951 0.0657412 
0.303964 0.0654936 
0.303977 0.0652464 
0.303989 0.0649997 
0.304002 0.0647534 
0.304014 0.0645075 
0.304027 0.064262 
0.30404 0.064017 
0.304052 0.0637725 
0.304064 0.0635284 
0.304077 0.0632847 
0.304089 0.0630414 
0.304101 0.0627986 
0.304114 0.0625562 
0.304126 0.0623143 
0.304138 0.0620728 
0.30415 0.0618317 
0.304162 0.0615911 
0.304174 0.0613509 
0.304186 0.0611111 
0.304198 0.0608718 
0.30421 0.0606329 
0.304221 0.0603945 
0.304233 0.0601565 
0.304245 0.0599189 
0.304256 0.0596818 
0.304268 0.0594451 
0.30428 0.0592089 
0.304291 0.0589731 
0.304303 0.0587378 
0.304314 0.0585028 
0.304325 0.0582684 
0.304337 0.0580343 
0.304348 0.0578008 
0.304359 0.0575676 
0.304371 0.0573349 
0.304382 0.0571026 
0.304393 0.0568708 
0.304404 0.0566395 
0.304415 0.0564085 
0.304426 0.056178 
0.304437 0.055948 
0.304448 0.0557184 
0.304458 0.0554892 
0.304469 0.0552605 
0.30448 0.0550323 
0.304491 0.0548044 
0.304501 0.0545771 
0.304512 0.0543501 
0.304523 0.0541237 
0.304533 0.0538976 
0.304544 0.053672 
0.304554 0.0534469 
0.304564 0.0532222 
0.304575 0.0529979 
0.304585 0.0527741 
0.304595 0.0525508 
0.304606 0.0523278 
0.304616 0.0521054 
0.304626 0.0518834 
0.304636 0.0516618 
0.304646 0.0514407 
0.304656 0.05122 
0.304666 0.0509998 
0.304676 0.05078 
0.304686 0.0505607 
0.304696 0.0503418 
0.304705 0.0501234 
0.304715 0.0499054 
0.304725 0.0496879 
0.304735 0.0494708 
0.304744 0.0492542 
0.304754 0.049038 
0.304763 0.0488223 
0.304773 0.048607 
0.304782 0.0483922 
0.304792 0.0481778 
0.304801 0.0479639 
0.30481 0.0477505 
0.30482 0.0475375 
0.304829 0.0473249 
0.304838 0.0471128 
0.304847 0.0469011 
0.304856 0.0466899 
0.304865 0.0464792 
0.304874 0.0462689 
0.304883 0.0460591 
0.304892 0.0458497 
0.304901 0.0456407 
0.30491 0.0454323 
0.304919 0.0452242 
0.304928 0.0450167 
0.304937 0.0448096 
0.304945 0.0446029 
0.304954 0.0443967 
0.304963 0.0441909 
0.304971 0.0439857 
0.30498 0.0437808 
0.304988 0.0435764 
0.304997 0.0433725 
0.305005 0.0431691 
0.305014 0.042966 
0.305022 0.0427635 
0.30503 0.0425614 
0.305039 0.0423598 
0.305047 0.0421586 
0.305055 0.0419579 
0.305063 0.0417576 
0.305071 0.0415578 
0.305079 0.0413584 
0.305087 0.0411596 
0.305095 0.0409611 
0.305103 0.0407632 
0.305111 0.0405656 
0.305119 0.0403686 
0.305127 0.040172 
0.305135 0.0399759 
0.305143 0.0397802 
0.30515 0.039585 
0.305158 0.0393902 
0.305166 0.0391959 
0.305173 0.0390021 
0.305181 0.0388087 
0.305188 0.0386158 
0.305196 0.0384234 
0.305203 0.0382314 
0.305211 0.0380399 
0.305218 0.0378488 
0.305226 0.0376582 
0.305233 0.0374681 
0.30524 0.0372784 
0.305247 0.0370892 
0.305255 0.0369004 
0.305262 0.0367122 
0.305269 0.0365243 
0.305276 0.036337 
0.305283 0.0361501 
0.30529 0.0359636 
0.305297 0.0357777 
0.305304 0.0355922 
0.305311 0.0354071 
0.305318 0.0352226 
0.305325 0.0350385 
0.305332 0.0348548 
0.305338 0.0346716 
0.305345 0.0344889 
0.305352 0.0343067 
0.305358 0.0341249 
0.305365 0.0339436 
0.305372 0.0337627 
0.305378 0.0335823 
0.305385 0.0334024 
0.305391 0.033223 
0.305398 0.033044 
0.305404 0.0328655 
0.305411 0.0326874 
0.305417 0.0325098 
0.305423 0.0323327 
0.30543 0.0321561 
0.305436 0.0319799 
0.305442 0.0318042 
0.305448 0.0316289 
0.305454 0.0314541 
0.30546 0.0312798 
0.305467 0.031106 
0.305473 0.0309326 
0.305479 0.0307597 
0.305485 0.0305873 
0.305491 0.0304153 
0.305496 0.0302438 
0.305502 0.0300728 
0.305508 0.0299023 
0.305514 0.0297322 
0.30552 0.0295626 
0.305525 0.0293934 
0.305531 0.0292248 
0.305537 0.0290566 
0.305543 0.0288888 
0.305548 0.0287216 
0.305554 0.0285548 
0.305559 0.0283885 
0.305565 0.0282226 
0.30557 0.0280573 
0.305576 0.0278924 
0.305581 0.0277279 
0.305587 0.027564 
0.305592 0.0274005 
0.305597 0.0272375 
0.305603 0.0270749 
0.305608 0.0269129 
0.305613 0.0267513 
0.305618 0.0265902 
0.305623 0.0264295 
0.305629 0.0262693 
0.305634 0.0261096 
0.305639 0.0259504 
0.305644 0.0257917 
0.305649 0.0256334 
0.305654 0.0254756 
0.305659 0.0253183 
0.305664 0.0251614 
0.305668 0.025005 
0.305673 0.0248491 
0.305678 0.0246937 
0.305683 0.0245387 
0.305688 0.0243843 
0.305692 0.0242303 
0.305697 0.0240767 
0.305702 0.0239237 
0.305707 0.0237711 
0.305711 0.023619 
0.305716 0.0234674 
0.30572 0.0233163 
0.305725 0.0231656 
0.305729 0.0230154 
0.305734 0.0228657 
0.305738 0.0227165 
0.305743 0.0225677 
0.305747 0.0224194 
0.305751 0.0222716 
0.305756 0.0221243 
0.30576 0.0219774 
0.305764 0.0218311 
0.305769 0.0216852 
0.305773 0.0215398 
0.305777 0.0213948 
0.305781 0.0212504 
0.305785 0.0211064 
0.305789 0.0209629 
0.305793 0.0208199 
0.305797 0.0206773 
0.305801 0.0205353 
0.305805 0.0203937 
0.305809 0.0202526 
0.305813 0.0201119 
0.305817 0.0199718 
0.305821 0.0198321 
0.305825 0.019693 
0.305829 0.0195543 
0.305833 0.019416 
0.305836 0.0192783 
0.30584 0.019141 
0.305844 0.0190043 
0.305848 0.018868 
0.305851 0.0187321 
0.305855 0.0185968 
0.305858 0.0184619 
0.305862 0.0183276 
0.305866 0.0181937 
0.305869 0.0180603 
0.305873 0.0179273 
0.305876 0.0177949 
0.30588 0.0176629 
0.305883 0.0175314 
0.305886 0.0174004 
0.30589 0.0172699 
0.305893 0.0171399 
0.305896 0.0170103 
0.3059 0.0168813 
0.305903 0.0167527 
0.305906 0.0166246 
0.305909 0.016497 
0.305913 0.0163698 
0.305916 0.0162432 
0.305919 0.016117 
0.305922 0.0159913 
0.305925 0.0158661 
0.305928 0.0157414 
0.305931 0.0156172 
0.305934 0.0154934 
0.305937 0.0153702 
0.30594 0.0152474 
0.305943 0.0151251 
0.305946 0.0150033 
0.305949 0.014882 
0.305952 0.0147611 
0.305955 0.0146408 
0.305958 0.0145209 
0.305961 0.0144015 
0.305963 0.0142826 
0.305966 0.0141642 
0.305969 0.0140463 
0.305972 0.0139289 
0.305974 0.0138119 
0.305977 0.0136954 
0.30598 0.0135795 
0.305982 0.013464 
0.305985 0.013349 
0.305988 0.0132344 
0.30599 0.0131204 
0.305993 0.0130069 
0.305995 0.0128938 
0.305998 0.0127812 
0.306 0.0126691 
0.306003 0.0125575 
0.306005 0.0124464 
0.306008 0.0123358 
0.30601 0.0122257 
0.306012 0.012116 
0.306015 0.0120069 
0.306017 0.0118982 
0.306019 0.01179 
0.306022 0.0116823 
0.306024 0.0115751 
0.306026 0.0114684 
0.306028 0.0113622 
0.30603 0.0112564 
0.306033 0.0111512 
0.306035 0.0110464 
0.306037 0.0109421 
0.306039 0.0108383 
0.306041 0.010735 
0.306043 0.0106322 
0.306045 0.0105299 
0.306047 0.0104281 
0.306049 0.0103267 
0.306051 0.0102259 
0.306053 0.0101255 
0.306055 0.0100257 
0.306057 0.00992629 
0.306059 0.0098274 
0.306061 0.009729 
0.306063 0.00963109 
0.306065 0.00953367 
0.306067 0.00943674 
0.306069 0.0093403 
0.30607 0.00924436 
0.306072 0.0091489 
0.306074 0.00905393 
0.306076 0.00895946 
0.306077 0.00886547 
0.306079 0.00877198 
0.306081 0.00867898 
0.306083 0.00858647 
0.306084 0.00849445 
0.306086 0.00840292 
0.306087 0.00831189 
0.306089 0.00822134 
0.306091 0.00813129 
0.306092 0.00804173 
0.306094 0.00795266 
0.306095 0.00786409 
0.306097 0.007776 
0.306098 0.00768841 
0.3061 0.00760131 
0.306101 0.0075147 
0.306103 0.00742859 
0.306104 0.00734297 
0.306106 0.00725784 
0.306107 0.0071732 
0.306108 0.00708906 
0.30611 0.0070054 
0.306111 0.00692225 
0.306113 0.00683958 
0.306114 0.00675741 
0.306115 0.00667573 
0.306116 0.00659455 
0.306118 0.00651385 
0.306119 0.00643366 
0.30612 0.00635395 
0.306122 0.00627474 
0.306123 0.00619602 
0.306124 0.0061178 
0.306125 0.00604007 
0.306126 0.00596283 
0.306127 0.00588609 
0.306129 0.00580984 
0.30613 0.00573409 
0.306131 0.00565883 
0.306132 0.00558407 
0.306133 0.0055098 
0.306134 0.00543602 
0.306135 0.00536274 
0.306136 0.00528995 
0.306137 0.00521766 
0.306138 0.00514586 
0.306139 0.00507456 
0.30614 0.00500375 
0.306141 0.00493344 
0.306142 0.00486362 
0.306143 0.0047943 
0.306144 0.00472547 
0.306145 0.00465714 
0.306146 0.0045893 
0.306147 0.00452196 
0.306148 0.00445512 
0.306148 0.00438877 
0.306149 0.00432291 
0.30615 0.00425755 
0.306151 0.00419269 
0.306152 0.00412832 
0.306153 0.00406445 
0.306153 0.00400108 
0.306154 0.0039382 
0.306155 0.00387581 
0.306156 0.00381393 
0.306156 0.00375254 
0.306157 0.00369164 
0.306158 0.00363124 
0.306158 0.00357134 
0.306159 0.00351194 
0.30616 0.00345303 
0.30616 0.00339461 
0.306161 0.0033367 
0.306162 0.00327928 
0.306162 0.00322236 
0.306163 0.00316593 
0.306164 0.00311 
0.306164 0.00305457 
0.306165 0.00299963 
0.306165 0.0029452 
0.306166 0.00289125 
0.306167 0.00283781 
0.306167 0.00278486 
0.306168 0.00273241 
0.306168 0.00268046 
0.306169 0.00262901 
0.306169 0.00257805 
0.30617 0.00252759 
0.30617 0.00247763 
0.306171 0.00242816 
0.306171 0.00237919 
0.306172 0.00233072 
0.306172 0.00228275 
0.306172 0.00223528 
0.306173 0.0021883 
0.306173 0.00214182 
0.306174 0.00209584 
0.306174 0.00205035 
0.306175 0.00200537 
0.306175 0.00196088 
0.306175 0.00191689 
0.306176 0.0018734 
0.306176 0.00183041 
0.306176 0.00178791 
0.306177 0.00174592 
0.306177 0.00170442 
0.306177 0.00166342 
0.306178 0.00162292 
0.306178 0.00158291 
0.306178 0.00154341 
0.306179 0.0015044 
0.306179 0.00146589 
0.306179 0.00142788 
0.306179 0.00139037 
0.30618 0.00135336 
0.30618 0.00131684 
0.30618 0.00128083 
0.306181 0.00124531 
0.306181 0.0012103 
0.306181 0.00117578 
0.306181 0.00114176 
0.306181 0.00110824 
0.306182 0.00107521 
0.306182 0.00104269 
0.306182 0.00101067 
0.306182 0.00097914 
0.306182 0.000948114 
0.306183 0.000917587 
0.306183 0.000887558 
0.306183 0.000858029 
0.306183 0.000828999 
0.306183 0.000800468 
0.306183 0.000772437 
0.306184 0.000744904 
0.306184 0.000717871 
0.306184 0.000691337 
0.306184 0.000665303 
0.306184 0.000639768 
0.306184 0.000614732 
0.306184 0.000590195 
0.306184 0.000566158 
0.306185 0.000542621 
0.306185 0.000519583 
0.306185 0.000497044 
0.306185 0.000475005 
0.306185 0.000453465 
0.306185 0.000432425 
0.306185 0.000411884 
0.306185 0.000391843 
0.306185 0.000372302 
0.306185 0.00035326 
0.306185 0.000334718 
0.306185 0.000316676 
0.306186 0.000299133 
0.306186 0.00028209 
0.306186 0.000265547 
0.306186 0.000249503 
0.306186 0.000233959 
0.306186 0.000218915 
0.306186 0.000204371 
0.306186 0.000190327 
0.306186 0.000176782 
0.306186 0.000163737 
0.306186 0.000151192 
0.306186 0.000139147 
0.306186 0.000127602 
0.306186 0.000116556 
0.306186 0.000106011 
0.306186 9.59649e-05 
0.306186 8.64192e-05 
0.306186 7.73734e-05 
0.306186 6.88275e-05 
0.306186 6.07815e-05 
0.306186 5.32354e-05 
0.306186 4.61893e-05 
0.306186 3.96432e-05 
0.306186 3.3597e-05 
0.306186 2.80508e-05 
0.306186 2.30046e-05 
0.306186 1.84583e-05 
0.306186 1.4412e-05 
0.306186 1.08657e-05 
0.306186 7.81942e-06 
0.306186 5.27311e-06 
0.306186 3.22679e-06 
0.306186 1.68046e-06 
0.306186 6.34136e-07 
0.306186 8.78096e-08 
