0.898399 0.584848 -0.930847 64.585184 
0.902993 0.587535 -0.927528 63.782658 
0.907613 0.590217 -0.924208 62.987281 
0.912259 0.592893 -0.920889 62.199013 
0.916932 0.595563 -0.917569 61.417818 
0.921632 0.598228 -0.914250 60.643655 
0.926359 0.600887 -0.910930 59.876489 
0.931113 0.603540 -0.907611 59.116279 
0.935895 0.606188 -0.904291 58.362989 
0.940706 0.608829 -0.900972 57.616580 
0.945545 0.611465 -0.897652 56.877015 
0.950413 0.614094 -0.894333 56.144255 
0.955311 0.616718 -0.891013 55.418264 
0.960238 0.619336 -0.887694 54.699002 
0.965195 0.621947 -0.884374 53.986434 
0.970183 0.624553 -0.881055 53.280521 
0.975201 0.627152 -0.877735 52.581226 
0.980250 0.629745 -0.874416 51.888511 
0.985331 0.632331 -0.871096 51.202340 
0.990444 0.634912 -0.867777 50.522674 
0.995589 0.637486 -0.864457 49.849478 
1.000767 0.640053 -0.861138 49.182713 
1.005977 0.642614 -0.857818 48.522342 
1.011222 0.645169 -0.854499 47.868330 
1.016500 0.647717 -0.851179 47.220638 
1.021813 0.650258 -0.847860 46.579231 
1.027160 0.652793 -0.844540 45.944071 
1.032543 0.655321 -0.841221 45.315122 
1.037962 0.657843 -0.837901 44.692347 
1.043416 0.660358 -0.834582 44.075709 
1.048907 0.662865 -0.831262 43.465173 
1.054436 0.665366 -0.827943 42.860702 
1.060001 0.667860 -0.824623 42.262259 
1.065605 0.670348 -0.821304 41.669808 
1.071247 0.672828 -0.817984 41.083314 
1.076929 0.675301 -0.814665 40.502740 
1.082650 0.677767 -0.811345 39.928050 
1.088410 0.680226 -0.808026 39.359208 
1.094212 0.682678 -0.804706 38.796179 
1.100054 0.685123 -0.801387 38.238926 
1.105938 0.687561 -0.798067 37.687414 
1.111865 0.689991 -0.794748 37.141607 
1.117833 0.692414 -0.791428 36.601470 
1.123846 0.694829 -0.788109 36.066967 
1.129902 0.697238 -0.784789 35.538062 
1.136002 0.699639 -0.781470 35.014722 
1.142148 0.702032 -0.778150 34.496909 
1.148339 0.704418 -0.774831 33.984589 
1.154576 0.706797 -0.771511 33.477728 
1.160861 0.709167 -0.768192 32.976289 
1.167192 0.711531 -0.764872 32.480238 
1.173572 0.713886 -0.761553 31.989539 
1.180001 0.716234 -0.758233 31.504160 
1.186479 0.718575 -0.754914 31.024063 
1.193007 0.720907 -0.751594 30.549215 
1.199586 0.723232 -0.748275 30.079582 
1.206217 0.725549 -0.744955 29.615128 
1.212900 0.727858 -0.741636 29.155820 
1.219636 0.730159 -0.738316 28.701622 
1.226426 0.732453 -0.734997 28.252501 
1.233270 0.734738 -0.731677 27.808423 
1.240169 0.737015 -0.728358 27.369353 
1.247124 0.739285 -0.725038 26.935257 
1.254137 0.741546 -0.721719 26.506101 
1.261206 0.743799 -0.718399 26.081852 
1.268335 0.746044 -0.715080 25.662476 
1.275522 0.748281 -0.711760 25.247938 
1.282770 0.750510 -0.708441 24.838206 
1.290078 0.752730 -0.705121 24.433245 
1.297449 0.754942 -0.701801 24.033023 
1.304882 0.757146 -0.698482 23.637505 
1.312380 0.759342 -0.695162 23.246658 
1.319941 0.761529 -0.691843 22.860450 
1.327569 0.763708 -0.688523 22.478846 
1.335263 0.765879 -0.685204 22.101815 
1.343024 0.768041 -0.681884 21.729322 
1.350855 0.770194 -0.678565 21.361335 
1.358754 0.772339 -0.675245 20.997822 
1.366725 0.774475 -0.671926 20.638748 
1.374767 0.776603 -0.668606 20.284082 
1.382882 0.778723 -0.665287 19.933791 
1.391072 0.780833 -0.661967 19.587842 
1.399336 0.782935 -0.658648 19.246203 
1.407676 0.785028 -0.655328 18.908842 
1.416094 0.787113 -0.652009 18.575726 
1.424591 0.789189 -0.648689 18.246823 
1.433167 0.791256 -0.645370 17.922101 
1.441825 0.793314 -0.642050 17.601527 
1.450565 0.795363 -0.638731 17.285071 
1.459389 0.797404 -0.635411 16.972699 
1.468298 0.799435 -0.632092 16.664381 
1.477293 0.801458 -0.628772 16.360084 
1.486377 0.803471 -0.625453 16.059777 
1.495549 0.805476 -0.622133 15.763429 
1.504813 0.807472 -0.618814 15.471007 
1.514168 0.809458 -0.615494 15.182480 
1.523617 0.811436 -0.612175 14.897818 
1.533162 0.813404 -0.608855 14.616988 
1.542803 0.815364 -0.605536 14.339961 
1.552543 0.817314 -0.602216 14.066704 
1.562383 0.819255 -0.598897 13.797186 
1.572325 0.821187 -0.595577 13.531378 
1.582371 0.823109 -0.592258 13.269248 
1.592522 0.825022 -0.588938 13.010765 
1.602780 0.826926 -0.585619 12.755898 
1.613147 0.828821 -0.582299 12.504618 
1.623625 0.830706 -0.578980 12.256894 
1.634216 0.832582 -0.575660 12.012695 
1.644922 0.834449 -0.572341 11.771992 
1.655744 0.836306 -0.569021 11.534753 
1.666685 0.838154 -0.565702 11.300949 
1.677748 0.839992 -0.562382 11.070550 
1.688934 0.841821 -0.559063 10.843526 
1.700245 0.843640 -0.555743 10.619847 
1.711684 0.845450 -0.552424 10.399483 
1.723253 0.847250 -0.549104 10.182405 
1.734954 0.849041 -0.545785 9.968583 
1.746791 0.850822 -0.542465 9.757987 
1.758764 0.852593 -0.539146 9.550589 
1.770878 0.854355 -0.535826 9.346359 
1.783135 0.856107 -0.532507 9.145267 
1.795536 0.857849 -0.529187 8.947285 
1.808086 0.859581 -0.525868 8.752384 
1.820787 0.861304 -0.522548 8.560534 
1.833641 0.863017 -0.519229 8.371707 
1.846653 0.864721 -0.515909 8.185873 
1.859824 0.866414 -0.512590 8.003006 
1.873159 0.868098 -0.509270 7.823075 
